mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_solver,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.2938542366027832,0.12063474272265237,0.009254550933837891,0.003961961194852366,10.0,l2,saga,0.5,"{'C': np.float64(10.0), 'l1_ratio': 0.5, 'penalty': 'l2', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.4744643211364745,0.04468057150509446,0.0133575439453125,0.005932519635449021,10.0,elasticnet,saga,0.5,"{'C': np.float64(10.0), 'l1_ratio': 0.5, 'penalty': 'elasticnet', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.439965295791626,0.044914487404672195,0.011017560958862305,0.0039057575932712747,100.0,l1,saga,0.5,"{'C': np.float64(100.0), 'l1_ratio': 0.5, 'penalty': 'l1', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.1741238117218018,0.03721323620977907,0.008900213241577148,0.0028704942073196228,100.0,l2,saga,0.5,"{'C': np.float64(100.0), 'l1_ratio': 0.5, 'penalty': 'l2', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.4060603618621825,0.10091060447697899,0.0074596405029296875,0.0018017595556624343,100.0,elasticnet,saga,0.5,"{'C': np.float64(100.0), 'l1_ratio': 0.5, 'penalty': 'elasticnet', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.357137632369995,0.021912828358797685,0.007288837432861328,0.0012764942712817373,1000.0,l1,saga,0.5,"{'C': np.float64(1000.0), 'l1_ratio': 0.5, 'penalty': 'l1', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0551960945129395,0.027168408114318962,0.009596920013427735,0.005506100295813682,1000.0,l2,saga,0.5,"{'C': np.float64(1000.0), 'l1_ratio': 0.5, 'penalty': 'l2', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.3895118713378907,0.03997786325870803,0.014150142669677734,0.0062775925560532245,1000.0,elasticnet,saga,0.5,"{'C': np.float64(1000.0), 'l1_ratio': 0.5, 'penalty': 'elasticnet', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.3462026119232178,0.0443921433912019,0.008510398864746093,0.002959951464859443,10000.0,l1,saga,0.5,"{'C': np.float64(10000.0), 'l1_ratio': 0.5, 'penalty': 'l1', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.077259349822998,0.052482145355594166,0.009881734848022461,0.0029093758915398086,10000.0,l2,saga,0.5,"{'C': np.float64(10000.0), 'l1_ratio': 0.5, 'penalty': 'l2', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0073955059051514,0.1383716626011067,0.0047133445739746095,0.00038087543448341135,10000.0,elasticnet,saga,0.5,"{'C': np.float64(10000.0), 'l1_ratio': 0.5, 'penalty': 'elasticnet', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
